frequency,unit,nuts2_code,year,gdp_value,status
A,MIO_EUR,ITG1,2003,77258.08,
A,MIO_EUR,ITG1,2004,79562.1,
A,MIO_EUR,ITG1,2005,83290.63,
A,MIO_EUR,ITG1,2006,86571.6,
A,MIO_EUR,ITG1,2007,88358.79,
A,MIO_EUR,ITG1,2008,89490.08,
A,MIO_EUR,ITG1,2009,87095.92,
A,MIO_EUR,ITG1,2010,87279.85,
A,MIO_EUR,ITG1,2011,87445.56,
A,MIO_EUR,ITG1,2012,86990.43,
A,MIO_EUR,ITG1,2013,85860.42,
A,MIO_EUR,ITG1,2014,84090.89,
A,MIO_EUR,ITG1,2015,85527.92,
A,MIO_EUR,ITG1,2016,86176.88,
A,MIO_EUR,ITG1,2017,87900.53,
A,MIO_EUR,ITG1,2018,87938.98,
A,MIO_EUR,ITG1,2019,89049.57,
A,MIO_EUR,ITG1,2020,83725.38,
A,MIO_EUR,ITG1,2021,92299.85,
A,MIO_EUR,ITG1,2022,102503.44,
A,MIO_EUR,ITG1,2023,107067.1,
A,MIO_EUR,ITG1,2024,112029.68,
A,MIO_EUR,ITG2,2000,24394.08,
A,MIO_EUR,ITG2,2001,25952.69,
A,MIO_EUR,ITG2,2002,26474.81,
A,MIO_EUR,ITG2,2003,27782.29,
A,MIO_EUR,ITG2,2004,29064.08,
A,MIO_EUR,ITG2,2005,29696.18,
A,MIO_EUR,ITG2,2006,31176.94,
A,MIO_EUR,ITG2,2007,32061.7,
A,MIO_EUR,ITG2,2008,32871.43,
A,MIO_EUR,ITG2,2009,32204.47,
A,MIO_EUR,ITG2,2010,32435.76,
A,MIO_EUR,ITG2,2011,32999.53,
A,MIO_EUR,ITG2,2012,33072.2,
A,MIO_EUR,ITG2,2013,32271.93,
A,MIO_EUR,ITG2,2014,32413.98,
A,MIO_EUR,ITG2,2015,33496.92,
A,MIO_EUR,ITG2,2016,33124.6,
A,MIO_EUR,ITG2,2017,33750.12,
A,MIO_EUR,ITG2,2018,34244.13,
A,MIO_EUR,ITG2,2019,34959.95,
A,MIO_EUR,ITG2,2020,32333.23,
A,MIO_EUR,ITG2,2021,35700.02,
A,MIO_EUR,ITG2,2022,38868.25,
A,MIO_EUR,ITG2,2023,41800.26,
A,MIO_EUR,ITG2,2024,43467.53,
A,MIO_EUR,ITH1,2000,14629.46,
A,MIO_EUR,ITH1,2001,15125.91,
A,MIO_EUR,ITH1,2002,15371.31,
A,MIO_EUR,ITH1,2003,15975.65,
A,MIO_EUR,ITH1,2004,16992.09,
A,MIO_EUR,ITH1,2005,17308.45,
A,MIO_EUR,ITH1,2006,18311.32,
A,MIO_EUR,ITH1,2007,19155.81,
A,MIO_EUR,ITH1,2008,19773.86,
A,MIO_EUR,ITH1,2009,19679.37,
A,MIO_EUR,ITH1,2010,20368.21,
A,MIO_EUR,ITH1,2011,21087.48,
A,MIO_EUR,ITH1,2012,21940.65,
A,MIO_EUR,ITH1,2013,22212.21,
A,MIO_EUR,ITH1,2014,22437.52,
A,MIO_EUR,ITH1,2015,22934.56,
A,MIO_EUR,ITH1,2016,23474.13,
A,MIO_EUR,ITH1,2017,24331.23,
A,MIO_EUR,ITH1,2018,25347.73,
A,MIO_EUR,ITH1,2019,26112.74,
A,MIO_EUR,ITH1,2020,24348.13,
A,MIO_EUR,ITH1,2021,26606.37,
A,MIO_EUR,ITH1,2022,29801.65,
A,MIO_EUR,ITH1,2023,32935.64,
A,MIO_EUR,ITH1,2024,33079.54,
A,MIO_EUR,ITH2,2000,13632.26,
A,MIO_EUR,ITH2,2001,14327.73,
A,MIO_EUR,ITH2,2002,14733.62,
A,MIO_EUR,ITH2,2003,15225.64,
A,MIO_EUR,ITH2,2004,15739.86,
A,MIO_EUR,ITH2,2005,16110.95,
A,MIO_EUR,ITH2,2006,16732.47,
A,MIO_EUR,ITH2,2007,17597.51,
A,MIO_EUR,ITH2,2008,17854.16,
A,MIO_EUR,ITH2,2009,17600.49,
A,MIO_EUR,ITH2,2010,18052.61,
A,MIO_EUR,ITH2,2011,18510.64,
A,MIO_EUR,ITH2,2012,18545.04,
A,MIO_EUR,ITH2,2013,19030.31,
A,MIO_EUR,ITH2,2014,18954.38,
A,MIO_EUR,ITH2,2015,18934.48,
A,MIO_EUR,ITH2,2016,19239.18,
A,MIO_EUR,ITH2,2017,19635.27,
A,MIO_EUR,ITH2,2018,20417.53,
A,MIO_EUR,ITH2,2019,20990.57,
A,MIO_EUR,ITH2,2020,19727.91,
A,MIO_EUR,ITH2,2021,21353.04,
A,MIO_EUR,ITH2,2022,23730.26,
A,MIO_EUR,ITH2,2023,25456.34,
A,MIO_EUR,ITH2,2024,26055.72,
A,MIO_EUR,ITH3,2000,112073.22,
A,MIO_EUR,ITH3,2001,116583.77,
A,MIO_EUR,ITH3,2002,119230.95,
A,MIO_EUR,ITH3,2003,125031.74,
A,MIO_EUR,ITH3,2004,131425.14,
A,MIO_EUR,ITH3,2005,135169.05,
A,MIO_EUR,ITH3,2006,140252.72,
A,MIO_EUR,ITH3,2007,146294.3,
A,MIO_EUR,ITH3,2008,146204.49,
A,MIO_EUR,ITH3,2009,140973.32,
A,MIO_EUR,ITH3,2010,143880.19,
A,MIO_EUR,ITH3,2011,149063.64,
A,MIO_EUR,ITH3,2012,146481.95,
A,MIO_EUR,ITH3,2013,146577.37,
A,MIO_EUR,ITH3,2014,148957.46,
A,MIO_EUR,ITH3,2015,151974.78,
A,MIO_EUR,ITH3,2016,157045.0,
A,MIO_EUR,ITH3,2017,161147.13,
A,MIO_EUR,ITH3,2018,164480.29,
A,MIO_EUR,ITH3,2019,167403.97,
A,MIO_EUR,ITH3,2020,153458.49,
A,MIO_EUR,ITH3,2021,169965.8,
A,MIO_EUR,ITH3,2022,183956.46,
A,MIO_EUR,ITH3,2023,197226.12,
A,MIO_EUR,ITH3,2024,201245.73,
A,MIO_EUR,ITH4,2000,27597.92,
A,MIO_EUR,ITH4,2001,29095.77,
A,MIO_EUR,ITH4,2002,30030.62,
A,MIO_EUR,ITH4,2003,30259.01,
A,MIO_EUR,ITH4,2004,31327.08,
A,MIO_EUR,ITH4,2005,32645.72,
A,MIO_EUR,ITH4,2006,34219.97,
A,MIO_EUR,ITH4,2007,35751.13,
A,MIO_EUR,ITH4,2008,35455.84,
A,MIO_EUR,ITH4,2009,33521.84,
A,MIO_EUR,ITH4,2010,34784.85,
A,MIO_EUR,ITH4,2011,35603.02,
A,MIO_EUR,ITH4,2012,34533.83,
A,MIO_EUR,ITH4,2013,34785.4,
A,MIO_EUR,ITH4,2014,34919.38,
A,MIO_EUR,ITH4,2015,35867.79,
A,MIO_EUR,ITH4,2016,36316.0,
A,MIO_EUR,ITH4,2017,37064.09,
A,MIO_EUR,ITH4,2018,38082.04,
A,MIO_EUR,ITH4,2019,39007.17,
A,MIO_EUR,ITH4,2020,36431.46,
A,MIO_EUR,ITH4,2021,40494.97,
A,MIO_EUR,ITH4,2022,42712.77,
A,MIO_EUR,ITH4,2023,45063.15,
A,MIO_EUR,ITH4,2024,46601.88,
A,MIO_EUR,ITH5,2000,106749.77,
A,MIO_EUR,ITH5,2001,111394.15,
A,MIO_EUR,ITH5,2002,115098.22,
A,MIO_EUR,ITH5,2003,118370.72,
A,MIO_EUR,ITH5,2004,123378.25,
A,MIO_EUR,ITH5,2005,126866.43,
A,MIO_EUR,ITH5,2006,134027.04,
A,MIO_EUR,ITH5,2007,140647.56,
A,MIO_EUR,ITH5,2008,142319.1,
A,MIO_EUR,ITH5,2009,135281.52,
A,MIO_EUR,ITH5,2010,138341.51,
A,MIO_EUR,ITH5,2011,144492.17,
A,MIO_EUR,ITH5,2012,142394.06,
A,MIO_EUR,ITH5,2013,143522.43,
A,MIO_EUR,ITH5,2014,146323.67,
A,MIO_EUR,ITH5,2015,148966.68,
A,MIO_EUR,ITH5,2016,153805.67,
A,MIO_EUR,ITH5,2017,158027.17,
A,MIO_EUR,ITH5,2018,161556.51,
A,MIO_EUR,ITH5,2019,162928.75,
A,MIO_EUR,ITH5,2020,152125.33,
A,MIO_EUR,ITH5,2021,168983.59,
A,MIO_EUR,ITH5,2022,180468.76,
A,MIO_EUR,ITH5,2023,194365.53,
A,MIO_EUR,ITH5,2024,198395.23,
A,MIO_EUR,ITI1,2000,80822.9,
A,MIO_EUR,ITI1,2001,84897.3,
A,MIO_EUR,ITI1,2002,87880.52,
A,MIO_EUR,ITI1,2003,90918.17,
A,MIO_EUR,ITI1,2004,94370.34,
A,MIO_EUR,ITI1,2005,96457.05,
A,MIO_EUR,ITI1,2006,100811.01,
A,MIO_EUR,ITI1,2007,105241.21,
A,MIO_EUR,ITI1,2008,106095.69,
A,MIO_EUR,ITI1,2009,104084.0,
A,MIO_EUR,ITI1,2010,105391.06,
A,MIO_EUR,ITI1,2011,108236.73,
A,MIO_EUR,ITI1,2012,107780.58,
A,MIO_EUR,ITI1,2013,106906.57,
A,MIO_EUR,ITI1,2014,108877.96,
A,MIO_EUR,ITI1,2015,109949.16,
A,MIO_EUR,ITI1,2016,112443.94,
A,MIO_EUR,ITI1,2017,114868.5,
A,MIO_EUR,ITI1,2018,117534.22,
A,MIO_EUR,ITI1,2019,122134.12,
A,MIO_EUR,ITI1,2020,108018.04,
A,MIO_EUR,ITI1,2021,119472.41,
A,MIO_EUR,ITI1,2022,130459.87,
A,MIO_EUR,ITI1,2023,139527.64,
A,MIO_EUR,ITI1,2024,143563.3,
A,MIO_EUR,ITI2,2000,17418.89,
A,MIO_EUR,ITI2,2001,18352.41,
A,MIO_EUR,ITI2,2002,18771.94,
A,MIO_EUR,ITI2,2003,19406.28,
A,MIO_EUR,ITI2,2004,20223.9,
A,MIO_EUR,ITI2,2005,20619.65,
A,MIO_EUR,ITI2,2006,21657.86,
A,MIO_EUR,ITI2,2007,22505.72,
A,MIO_EUR,ITI2,2008,22756.61,
A,MIO_EUR,ITI2,2009,21423.72,
A,MIO_EUR,ITI2,2010,21859.25,
A,MIO_EUR,ITI2,2011,22160.38,
A,MIO_EUR,ITI2,2012,21542.22,
A,MIO_EUR,ITI2,2013,21227.84,
A,MIO_EUR,ITI2,2014,20845.27,
A,MIO_EUR,ITI2,2015,21439.67,
A,MIO_EUR,ITI2,2016,21545.43,
A,MIO_EUR,ITI2,2017,22055.64,
A,MIO_EUR,ITI2,2018,22680.08,
A,MIO_EUR,ITI2,2019,22832.79,
A,MIO_EUR,ITI2,2020,20985.61,
A,MIO_EUR,ITI2,2021,23023.83,
A,MIO_EUR,ITI2,2022,24727.95,
A,MIO_EUR,ITI2,2023,26868.16,
A,MIO_EUR,ITI2,2024,27673.58,
A,MIO_EUR,ITI3,2000,29949.17,
A,MIO_EUR,ITI3,2001,31630.26,
A,MIO_EUR,ITI3,2002,33245.63,
A,MIO_EUR,ITI3,2003,34078.04,
A,MIO_EUR,ITI3,2004,35554.9,
A,MIO_EUR,ITI3,2005,36607.86,
A,MIO_EUR,ITI3,2006,38631.2,
A,MIO_EUR,ITI3,2007,40349.04,
A,MIO_EUR,ITI3,2008,40143.46,
A,MIO_EUR,ITI3,2009,38937.21,
A,MIO_EUR,ITI3,2010,39087.76,
A,MIO_EUR,ITI3,2011,39817.72,
A,MIO_EUR,ITI3,2012,38952.36,
A,MIO_EUR,ITI3,2013,38401.79,
A,MIO_EUR,ITI3,2014,39426.29,
A,MIO_EUR,ITI3,2015,39568.53,
A,MIO_EUR,ITI3,2016,40358.12,
A,MIO_EUR,ITI3,2017,41229.28,
A,MIO_EUR,ITI3,2018,41854.33,
A,MIO_EUR,ITI3,2019,42596.26,
A,MIO_EUR,ITI3,2020,39262.95,
A,MIO_EUR,ITI3,2021,43161.87,
A,MIO_EUR,ITI3,2022,46329.8,
A,MIO_EUR,ITI3,2023,49374.18,
A,MIO_EUR,ITI3,2024,50509.69,
A,MIO_EUR,ITI4,2000,140223.36,
A,MIO_EUR,ITI4,2001,149178.72,
A,MIO_EUR,ITI4,2002,156894.13,
A,MIO_EUR,ITI4,2003,161543.23,
A,MIO_EUR,ITI4,2004,172009.48,
A,MIO_EUR,ITI4,2005,177059.18,
A,MIO_EUR,ITI4,2006,183404.22,
A,MIO_EUR,ITI4,2007,191223.39,
A,MIO_EUR,ITI4,2008,191953.09,
A,MIO_EUR,ITI4,2009,189880.21,
A,MIO_EUR,ITI4,2010,191345.4,
A,MIO_EUR,ITI4,2011,195609.28,
A,MIO_EUR,ITI4,2012,190682.33,
A,MIO_EUR,ITI4,2013,188440.33,
A,MIO_EUR,ITI4,2014,189082.76,
A,MIO_EUR,ITI4,2015,189295.41,
A,MIO_EUR,ITI4,2016,197523.61,
A,MIO_EUR,ITI4,2017,200195.57,
A,MIO_EUR,ITI4,2018,203151.22,
A,MIO_EUR,ITI4,2019,206485.7,
A,MIO_EUR,ITI4,2020,190846.32,
A,MIO_EUR,ITI4,2021,204585.32,
A,MIO_EUR,ITI4,2022,227511.3,
A,MIO_EUR,ITI4,2023,241432.47,
A,MIO_EUR,ITI4,2024,246486.53,
A,MIO_EUR,ITZZ,2000,879.71,
A,MIO_EUR,ITZZ,2001,708.32,
A,MIO_EUR,ITZZ,2002,686.35,
A,MIO_EUR,ITZZ,2003,718.69,
A,MIO_EUR,ITZZ,2004,973.58,
A,MIO_EUR,ITZZ,2005,954.35,
A,MIO_EUR,ITZZ,2006,1017.81,
A,MIO_EUR,ITZZ,2007,1079.07,
A,MIO_EUR,ITZZ,2008,1511.48,
A,MIO_EUR,ITZZ,2009,1241.38,
A,MIO_EUR,ITZZ,2010,1343.82,
A,MIO_EUR,ITZZ,2011,1478.51,
A,MIO_EUR,ITZZ,2012,1541.51,
A,MIO_EUR,ITZZ,2013,1729.18,
A,MIO_EUR,ITZZ,2014,1420.76,
A,MIO_EUR,ITZZ,2015,1210.84,
A,MIO_EUR,ITZZ,2016,1191.94,
A,MIO_EUR,ITZZ,2017,1387.39,
A,MIO_EUR,ITZZ,2018,1470.43,
A,MIO_EUR,ITZZ,2019,1179.53,
A,MIO_EUR,ITZZ,2020,951.57,
A,MIO_EUR,ITZZ,2021,1789.81,
A,MIO_EUR,ITZZ,2022,872.93,
A,MIO_EUR,ITZZ,2023,958.54,
A,MIO_EUR,ITZZ,2024,951.81,
A,MIO_EUR,LT01,2000,4213.82,
A,MIO_EUR,LT01,2001,4688.7,
A,MIO_EUR,LT01,2002,5447.87,
A,MIO_EUR,LT01,2003,6005.35,
A,MIO_EUR,LT01,2004,6625.65,
A,MIO_EUR,LT01,2005,7725.59,
A,MIO_EUR,LT01,2006,9202.95,
A,MIO_EUR,LT01,2007,11431.29,
A,MIO_EUR,LT01,2008,12627.65,
A,MIO_EUR,LT01,2009,10412.79,
A,MIO_EUR,LT01,2010,10674.76,
A,MIO_EUR,LT01,2011,11803.68,
A,MIO_EUR,LT01,2012,12819.86,
A,MIO_EUR,LT01,2013,13754.98,
A,MIO_EUR,LT01,2014,14552.93,
A,MIO_EUR,LT01,2015,15109.39,
A,MIO_EUR,LT01,2016,15783.09,
A,MIO_EUR,LT01,2017,17181.04,
A,MIO_EUR,LT01,2018,19138.65,
A,MIO_EUR,LT01,2019,20916.9,
A,MIO_EUR,LT01,2020,21386.24,
A,MIO_EUR,LT01,2021,24528.17,
A,MIO_EUR,LT01,2022,29383.3,
A,MIO_EUR,LT01,2023,33822.43,
A,MIO_EUR,LT01,2024,36173.71,
A,MIO_EUR,LT02,2000,8289.92,
A,MIO_EUR,LT02,2001,9001.95,
A,MIO_EUR,LT02,2002,9729.34,
A,MIO_EUR,LT02,2003,10669.24,
A,MIO_EUR,LT02,2004,11686.83,
A,MIO_EUR,LT02,2005,13260.38,
A,MIO_EUR,LT02,2006,14796.64,
A,MIO_EUR,LT02,2007,17602.77,
A,MIO_EUR,LT02,2008,20055.45,
A,MIO_EUR,LT02,2009,16560.67,
A,MIO_EUR,LT02,2010,16988.67,
A,MIO_EUR,LT02,2011,19262.75,
A,MIO_EUR,LT02,2012,20420.58,
A,MIO_EUR,LT02,2013,21119.04,
A,MIO_EUR,LT02,2014,21857.2,
A,MIO_EUR,LT02,2015,22331.33,
A,MIO_EUR,LT02,2016,23037.61,
A,MIO_EUR,LT02,2017,25093.51,
A,MIO_EUR,LT02,2018,26808.75,
A,MIO_EUR,LT02,2019,28322.33,
A,MIO_EUR,LT02,2020,28878.36,
A,MIO_EUR,LT02,2021,32180.96,
A,MIO_EUR,LT02,2022,37697.82,
A,MIO_EUR,LT02,2023,40494.54,
A,MIO_EUR,LT02,2024,42822.49,
A,MIO_EUR,LU00,2000,22986.03,
A,MIO_EUR,LU00,2001,23879.89,
A,MIO_EUR,LU00,2002,25011.09,
A,MIO_EUR,LU00,2003,26227.29,
A,MIO_EUR,LU00,2004,28189.39,
A,MIO_EUR,LU00,2005,30280.99,
A,MIO_EUR,LU00,2006,34175.05,
A,MIO_EUR,LU00,2007,37641.9,
A,MIO_EUR,LU00,2008,40009.56,
A,MIO_EUR,LU00,2009,39050.74,
A,MIO_EUR,LU00,2010,42402.72,
A,MIO_EUR,LU00,2011,44323.47,
A,MIO_EUR,LU00,2012,46526.24,
A,MIO_EUR,LU00,2013,49094.49,
A,MIO_EUR,LU00,2014,51791.32,
A,MIO_EUR,LU00,2015,54142.3,
A,MIO_EUR,LU00,2016,56208.07,
A,MIO_EUR,LU00,2017,58168.78,
A,MIO_EUR,LU00,2018,60193.36,
A,MIO_EUR,LU00,2019,62415.03,
A,MIO_EUR,LU00,2020,64499.24,
A,MIO_EUR,LU00,2021,73039.5,
A,MIO_EUR,LU00,2022,76731.2,
A,MIO_EUR,LU00,2023,82115.47,
A,MIO_EUR,LU00,2024,86180.28,
A,MIO_EUR,LV00,2000,8411.58,
A,MIO_EUR,LV00,2001,9172.25,
A,MIO_EUR,LV00,2002,9835.32,
A,MIO_EUR,LV00,2003,10023.26,
A,MIO_EUR,LV00,2004,11226.62,
A,MIO_EUR,LV00,2005,13213.35,
A,MIO_EUR,LV00,2006,16433.24,
A,MIO_EUR,LV00,2007,21567.45,
A,MIO_EUR,LV00,2008,23309.57,
A,MIO_EUR,LV00,2009,18370.48,
A,MIO_EUR,LV00,2010,17542.93,
A,MIO_EUR,LV00,2011,18992.45,
A,MIO_EUR,LV00,2012,21237.6,
A,MIO_EUR,LV00,2013,21968.93,
A,MIO_EUR,LV00,2014,22755.58,
A,MIO_EUR,LV00,2015,23707.61,
A,MIO_EUR,LV00,2016,24463.39,
A,MIO_EUR,LV00,2017,25980.14,
A,MIO_EUR,LV00,2018,28113.6,
A,MIO_EUR,LV00,2019,29525.23,
A,MIO_EUR,LV00,2020,29181.25,
A,MIO_EUR,LV00,2021,32240.17,
A,MIO_EUR,LV00,2022,36041.92,
A,MIO_EUR,LV00,2023,39505.63,
A,MIO_EUR,LV00,2024,40297.95,
A,MIO_EUR,LVZZ,2000,6.43,
A,MIO_EUR,LVZZ,2001,9.93,
A,MIO_EUR,LVZZ,2002,5.69,
A,MIO_EUR,LVZZ,2003,5.74,
A,MIO_EUR,LVZZ,2004,3.11,
A,MIO_EUR,LVZZ,2005,13.56,
A,MIO_EUR,LVZZ,2006,16.13,
A,MIO_EUR,LVZZ,2007,24.95,
A,MIO_EUR,LVZZ,2008,45.78,
A,MIO_EUR,LVZZ,2009,36.16,
A,MIO_EUR,LVZZ,2010,29.29,
A,MIO_EUR,LVZZ,2011,30.18,
A,MIO_EUR,LVZZ,2012,33.31,
A,MIO_EUR,LVZZ,2013,28.08,
A,MIO_EUR,LVZZ,2014,34.92,
A,MIO_EUR,LVZZ,2015,36.65,
A,MIO_EUR,LVZZ,2016,34.79,
A,MIO_EUR,LVZZ,2017,36.99,
A,MIO_EUR,LVZZ,2018,39.84,
A,MIO_EUR,LVZZ,2019,41.77,
A,MIO_EUR,LVZZ,2020,43.09,
A,MIO_EUR,LVZZ,2021,43.61,
A,MIO_EUR,LVZZ,2022,46.82,
A,MIO_EUR,LVZZ,2023,58.59,
A,MIO_EUR,LVZZ,2024,61.48,
A,MIO_EUR,ME00,2006,2166.28,
A,MIO_EUR,ME00,2007,2687.08,
A,MIO_EUR,ME00,2008,3100.05,
A,MIO_EUR,ME00,2009,2981.87,
A,MIO_EUR,ME00,2010,3120.53,
A,MIO_EUR,ME00,2011,3237.98,
A,MIO_EUR,ME00,2012,3169.26,
A,MIO_EUR,ME00,2013,3329.6,
A,MIO_EUR,ME00,2014,3447.22,
A,MIO_EUR,ME00,2015,3615.0,
A,MIO_EUR,ME00,2016,3936.63,
A,MIO_EUR,ME00,2017,4252.5,
A,MIO_EUR,ME00,2018,4600.91,
A,MIO_EUR,ME00,2019,4898.39,
A,MIO_EUR,ME00,2020,4144.82,
A,MIO_EUR,ME00,2021,4923.24,
A,MIO_EUR,ME00,2022,5944.38,
A,MIO_EUR,ME00,2023,7068.84,
A,MIO_EUR,ME00,2024,7644.53,
A,MIO_EUR,MK00,2000,4094.58,
A,MIO_EUR,MK00,2001,4143.5,
A,MIO_EUR,MK00,2002,4240.52,
A,MIO_EUR,MK00,2003,4385.9,
A,MIO_EUR,MK00,2004,4577.74,
A,MIO_EUR,MK00,2005,5032.01,
A,MIO_EUR,MK00,2006,5472.17,
A,MIO_EUR,MK00,2007,6094.49,
A,MIO_EUR,MK00,2008,6772.1,
A,MIO_EUR,MK00,2009,6766.51,
A,MIO_EUR,MK00,2010,7108.28,
A,MIO_EUR,MK00,2011,7544.16,
A,MIO_EUR,MK00,2012,7584.76,
A,MIO_EUR,MK00,2013,8149.57,
A,MIO_EUR,MK00,2014,8562.05,
A,MIO_EUR,MK00,2015,9072.3,
A,MIO_EUR,MK00,2016,9656.47,
A,MIO_EUR,MK00,2017,10038.3,
A,MIO_EUR,MK00,2018,10743.98,
A,MIO_EUR,MK00,2019,11262.04,
A,MIO_EUR,MK00,2020,10851.71,
A,MIO_EUR,MK00,2021,11834.72,
A,MIO_EUR,MK00,2022,13243.21,
A,MIO_EUR,MK00,2023,14667.39,
A,MIO_EUR,MK00,2024,15672.0,p
A,MIO_EUR,MT00,2000,4369.99,
A,MIO_EUR,MT00,2001,4537.9,
A,MIO_EUR,MT00,2002,4716.24,
A,MIO_EUR,MT00,2003,4789.11,
A,MIO_EUR,MT00,2004,4905.39,
A,MIO_EUR,MT00,2005,5122.48,
A,MIO_EUR,MT00,2006,5369.53,
A,MIO_EUR,MT00,2007,5765.6,
A,MIO_EUR,MT00,2008,6223.83,
A,MIO_EUR,MT00,2009,6274.79,
A,MIO_EUR,MT00,2010,6848.27,
A,MIO_EUR,MT00,2011,7018.87,
A,MIO_EUR,MT00,2012,7465.18,
A,MIO_EUR,MT00,2013,8114.53,
A,MIO_EUR,MT00,2014,8933.13,
A,MIO_EUR,MT00,2015,10205.96,
A,MIO_EUR,MT00,2016,10848.27,
A,MIO_EUR,MT00,2017,12518.53,
A,MIO_EUR,MT00,2018,13659.76,
A,MIO_EUR,MT00,2019,14573.88,
A,MIO_EUR,MT00,2020,14347.96,
A,MIO_EUR,MT00,2021,16657.58,
A,MIO_EUR,MT00,2022,17963.57,
A,MIO_EUR,MT00,2023,20894.86,
A,MIO_EUR,MT00,2024,23095.03,
A,MIO_EUR,MTZZ,2000,6.96,
A,MIO_EUR,MTZZ,2001,8.16,
A,MIO_EUR,MTZZ,2002,8.22,
A,MIO_EUR,MTZZ,2003,7.82,
A,MIO_EUR,MTZZ,2004,10.19,
A,MIO_EUR,MTZZ,2005,11.28,
A,MIO_EUR,MTZZ,2006,11.04,
A,MIO_EUR,MTZZ,2007,12.58,
A,MIO_EUR,MTZZ,2008,12.69,
A,MIO_EUR,MTZZ,2009,12.86,
A,MIO_EUR,MTZZ,2010,13.71,
A,MIO_EUR,MTZZ,2011,13.94,
A,MIO_EUR,MTZZ,2012,14.29,
A,MIO_EUR,MTZZ,2013,14.84,
A,MIO_EUR,MTZZ,2014,15.31,
A,MIO_EUR,MTZZ,2015,15.46,
A,MIO_EUR,MTZZ,2016,16.08,
A,MIO_EUR,MTZZ,2017,17.15,
A,MIO_EUR,MTZZ,2018,18.9,
A,MIO_EUR,MTZZ,2019,20.22,
A,MIO_EUR,MTZZ,2020,14.45,
A,MIO_EUR,MTZZ,2021,22.62,
A,MIO_EUR,MTZZ,2022,21.6,
A,MIO_EUR,MTZZ,2023,28.48,
A,MIO_EUR,MTZZ,2024,29.96,
A,MIO_EUR,NL11,2000,16874.75,
A,MIO_EUR,NL11,2001,18709.58,
A,MIO_EUR,NL11,2002,19416.5,
A,MIO_EUR,NL11,2003,20311.42,
A,MIO_EUR,NL11,2004,20683.86,
A,MIO_EUR,NL11,2005,22986.02,
A,MIO_EUR,NL11,2006,25282.09,
A,MIO_EUR,NL11,2007,25224.13,
A,MIO_EUR,NL11,2008,29981.29,
A,MIO_EUR,NL11,2009,27096.61,
A,MIO_EUR,NL11,2010,28238.22,
A,MIO_EUR,NL11,2011,29122.41,
A,MIO_EUR,NL11,2012,30587.98,
A,MIO_EUR,NL11,2013,31943.48,
A,MIO_EUR,NL11,2014,28344.2,
A,MIO_EUR,NL11,2015,25893.8,
A,MIO_EUR,NL11,2016,24461.8,
A,MIO_EUR,NL11,2017,25252.42,
A,MIO_EUR,NL11,2018,25690.88,
A,MIO_EUR,NL11,2019,26103.44,
A,MIO_EUR,NL11,2020,24288.73,
A,MIO_EUR,NL11,2021,27383.97,
A,MIO_EUR,NL11,2022,34704.15,
A,MIO_EUR,NL11,2023,32310.9,
A,MIO_EUR,NL11,2024,32845.7,p
A,MIO_EUR,NL12,2000,13267.01,
A,MIO_EUR,NL12,2001,14292.74,
A,MIO_EUR,NL12,2002,14545.86,
A,MIO_EUR,NL12,2003,15107.24,
A,MIO_EUR,NL12,2004,15247.71,
A,MIO_EUR,NL12,2005,15941.67,
A,MIO_EUR,NL12,2006,16738.08,
A,MIO_EUR,NL12,2007,17924.68,
A,MIO_EUR,NL12,2008,18517.29,
A,MIO_EUR,NL12,2009,18046.91,
A,MIO_EUR,NL12,2010,18393.6,
A,MIO_EUR,NL12,2011,18927.62,
A,MIO_EUR,NL12,2012,18694.38,
A,MIO_EUR,NL12,2013,18439.03,
A,MIO_EUR,NL12,2014,18774.74,
A,MIO_EUR,NL12,2015,19036.02,
A,MIO_EUR,NL12,2016,19341.42,
A,MIO_EUR,NL12,2017,20096.44,
A,MIO_EUR,NL12,2018,20969.87,
A,MIO_EUR,NL12,2019,22189.72,
A,MIO_EUR,NL12,2020,22307.58,
A,MIO_EUR,NL12,2021,24318.79,
A,MIO_EUR,NL12,2022,27671.57,
A,MIO_EUR,NL12,2023,28562.96,
A,MIO_EUR,NL12,2024,30149.14,p
A,MIO_EUR,NL13,2000,9900.97,
A,MIO_EUR,NL13,2001,10610.73,
A,MIO_EUR,NL13,2002,11072.59,
A,MIO_EUR,NL13,2003,11255.36,
A,MIO_EUR,NL13,2004,11439.15,
A,MIO_EUR,NL13,2005,11837.98,
A,MIO_EUR,NL13,2006,12583.66,
A,MIO_EUR,NL13,2007,13437.9,
A,MIO_EUR,NL13,2008,14053.83,
A,MIO_EUR,NL13,2009,13348.93,
A,MIO_EUR,NL13,2010,13467.94,
A,MIO_EUR,NL13,2011,13814.63,
A,MIO_EUR,NL13,2012,14097.64,
A,MIO_EUR,NL13,2013,14173.0,
A,MIO_EUR,NL13,2014,14298.51,
A,MIO_EUR,NL13,2015,14310.44,
A,MIO_EUR,NL13,2016,14380.88,
A,MIO_EUR,NL13,2017,14939.36,
A,MIO_EUR,NL13,2018,15797.9,
A,MIO_EUR,NL13,2019,16496.42,
A,MIO_EUR,NL13,2020,16297.8,
A,MIO_EUR,NL13,2021,17813.43,
A,MIO_EUR,NL13,2022,19580.46,
A,MIO_EUR,NL13,2023,20980.41,
A,MIO_EUR,NL13,2024,22580.93,p
