exporter,importer,year,service_category,trade_value
IRL,HKG,2019,financial,159.6
IRL,HKG,2019,other_business,728.3
IRL,HKG,2019,telecom,161.7
IRL,HKG,2019,total_services,1775.5
IRL,HKG,2019,transport,364.2
IRL,HKG,2019,travel,348.3
IRL,HKG,2020,financial,198.8
IRL,HKG,2020,other_business,528.3
IRL,HKG,2020,telecom,190.0
IRL,HKG,2020,total_services,1651.3
IRL,HKG,2020,transport,299.9
IRL,HKG,2020,travel,430.8
IRL,HKG,2021,financial,252.4
IRL,HKG,2021,other_business,717.8
IRL,HKG,2021,telecom,191.8
IRL,HKG,2021,total_services,1977.2
IRL,HKG,2021,transport,279.3
IRL,HKG,2021,travel,453.4
IRL,IND,2019,financial,1411.3
IRL,IND,2019,other_business,4922.4
IRL,IND,2019,telecom,1141.6
IRL,IND,2019,total_services,10825.9
IRL,IND,2019,transport,2181.7
IRL,IND,2019,travel,2263.0
IRL,IND,2020,financial,1073.1
IRL,IND,2020,other_business,4986.7
IRL,IND,2020,telecom,1030.2
IRL,IND,2020,total_services,11484.6
IRL,IND,2020,transport,2139.0
IRL,IND,2020,travel,1999.5
IRL,IND,2021,financial,1392.2
IRL,IND,2021,other_business,4235.6
IRL,IND,2021,telecom,965.6
IRL,IND,2021,total_services,13237.5
IRL,IND,2021,transport,2591.7
IRL,IND,2021,travel,2133.0
IRL,ITA,2019,financial,929.5
IRL,ITA,2019,other_business,2987.6
IRL,ITA,2019,telecom,696.6
IRL,ITA,2019,total_services,7791.1
IRL,ITA,2019,transport,1502.6
IRL,ITA,2019,travel,1915.8
IRL,ITA,2020,financial,740.7
IRL,ITA,2020,other_business,2810.3
IRL,ITA,2020,telecom,834.5
IRL,ITA,2020,total_services,6448.5
IRL,ITA,2020,transport,1228.8
IRL,ITA,2020,travel,1711.3
IRL,ITA,2021,financial,902.5
IRL,ITA,2021,other_business,3292.0
IRL,ITA,2021,telecom,835.3
IRL,ITA,2021,total_services,8417.2
IRL,ITA,2021,transport,1388.4
IRL,ITA,2021,travel,1584.5
IRL,JPN,2019,financial,1854.7
IRL,JPN,2019,other_business,4943.9
IRL,JPN,2019,telecom,1802.8
IRL,JPN,2019,total_services,15950.6
IRL,JPN,2019,transport,3104.2
IRL,JPN,2019,travel,4484.8
IRL,JPN,2020,financial,1495.8
IRL,JPN,2020,other_business,5108.0
IRL,JPN,2020,telecom,2439.8
IRL,JPN,2020,total_services,25472.3
IRL,JPN,2020,transport,3247.7
IRL,JPN,2020,travel,4548.0
IRL,JPN,2021,financial,2135.8
IRL,JPN,2021,other_business,5259.9
IRL,JPN,2021,telecom,1977.9
IRL,JPN,2021,total_services,13937.3
IRL,JPN,2021,transport,3306.7
IRL,JPN,2021,travel,4315.7
IRL,KOR,2019,financial,640.7
IRL,KOR,2019,other_business,2318.0
IRL,KOR,2019,telecom,706.6
IRL,KOR,2019,total_services,4963.3
IRL,KOR,2019,transport,1410.4
IRL,KOR,2019,travel,1344.4
IRL,KOR,2020,financial,724.6
IRL,KOR,2020,other_business,2269.4
IRL,KOR,2020,telecom,685.7
IRL,KOR,2020,total_services,6817.4
IRL,KOR,2020,transport,1601.6
IRL,KOR,2020,travel,1991.6
IRL,KOR,2021,financial,842.6
IRL,KOR,2021,other_business,2473.6
IRL,KOR,2021,telecom,691.5
IRL,KOR,2021,total_services,7000.6
IRL,KOR,2021,transport,1308.5
IRL,KOR,2021,travel,1946.3
IRL,NLD,2019,financial,543.0
IRL,NLD,2019,other_business,1057.2
IRL,NLD,2019,telecom,316.1
IRL,NLD,2019,total_services,3769.8
IRL,NLD,2019,transport,664.8
IRL,NLD,2019,travel,775.9
IRL,NLD,2020,financial,537.8
IRL,NLD,2020,other_business,1961.4
IRL,NLD,2020,telecom,390.1
IRL,NLD,2020,total_services,4234.5
IRL,NLD,2020,transport,551.5
IRL,NLD,2020,travel,866.4
IRL,NLD,2021,financial,460.3
IRL,NLD,2021,other_business,1429.9
IRL,NLD,2021,telecom,320.5
IRL,NLD,2021,total_services,4392.2
IRL,NLD,2021,transport,820.3
IRL,NLD,2021,travel,967.0
IRL,RUS,2019,financial,776.7
IRL,RUS,2019,other_business,2841.2
IRL,RUS,2019,telecom,597.2
IRL,RUS,2019,total_services,7663.7
IRL,RUS,2019,transport,1068.2
IRL,RUS,2019,travel,1169.7
IRL,RUS,2020,financial,780.8
IRL,RUS,2020,other_business,1860.0
IRL,RUS,2020,telecom,695.0
IRL,RUS,2020,total_services,6797.8
IRL,RUS,2020,transport,1329.6
IRL,RUS,2020,travel,1920.0
IRL,RUS,2021,financial,1023.0
IRL,RUS,2021,other_business,3377.5
IRL,RUS,2021,telecom,780.3
IRL,RUS,2021,total_services,6520.4
IRL,RUS,2021,transport,1144.6
IRL,RUS,2021,travel,1396.0
IRL,SGP,2019,financial,159.4
IRL,SGP,2019,other_business,682.8
IRL,SGP,2019,telecom,181.6
IRL,SGP,2019,total_services,1702.5
IRL,SGP,2019,transport,292.5
IRL,SGP,2019,travel,303.4
IRL,SGP,2020,financial,197.3
IRL,SGP,2020,other_business,634.4
IRL,SGP,2020,telecom,170.8
IRL,SGP,2020,total_services,1656.1
IRL,SGP,2020,transport,301.6
IRL,SGP,2020,travel,326.1
IRL,SGP,2021,financial,153.0
IRL,SGP,2021,other_business,551.6
IRL,SGP,2021,telecom,154.6
IRL,SGP,2021,total_services,1550.1
IRL,SGP,2021,transport,316.8
IRL,SGP,2021,travel,311.7
IRL,USA,2019,financial,11521.9
IRL,USA,2019,other_business,28663.5
IRL,USA,2019,telecom,7761.7
IRL,USA,2019,total_services,90343.3
IRL,USA,2019,transport,11361.3
IRL,USA,2019,travel,17101.3
IRL,USA,2020,financial,10941.3
IRL,USA,2020,other_business,37685.9
IRL,USA,2020,telecom,8575.4
IRL,USA,2020,total_services,87069.5
IRL,USA,2020,transport,15743.0
IRL,USA,2020,travel,18342.2
IRL,USA,2021,financial,11440.0
IRL,USA,2021,other_business,22009.3
IRL,USA,2021,telecom,7633.7
IRL,USA,2021,total_services,106915.2
IRL,USA,2021,transport,18716.6
IRL,USA,2021,travel,17985.4
ITA,AUS,2019,financial,291.4
ITA,AUS,2019,other_business,983.9
ITA,AUS,2019,telecom,239.3
ITA,AUS,2019,total_services,1993.1
ITA,AUS,2019,transport,541.3
ITA,AUS,2019,travel,534.0
ITA,AUS,2020,financial,314.1
ITA,AUS,2020,other_business,730.3
ITA,AUS,2020,telecom,303.3
ITA,AUS,2020,total_services,1931.1
ITA,AUS,2020,transport,440.2
ITA,AUS,2020,travel,556.6
ITA,AUS,2021,financial,236.6
ITA,AUS,2021,other_business,1041.7
ITA,AUS,2021,telecom,233.4
ITA,AUS,2021,total_services,3924.3
ITA,AUS,2021,transport,446.3
ITA,AUS,2021,travel,558.4
ITA,BEL,2019,financial,134.2
ITA,BEL,2019,other_business,370.4
ITA,BEL,2019,telecom,83.2
ITA,BEL,2019,total_services,670.1
ITA,BEL,2019,transport,161.9
ITA,BEL,2019,travel,212.6
ITA,BEL,2020,financial,99.5
ITA,BEL,2020,other_business,389.4
ITA,BEL,2020,telecom,125.7
ITA,BEL,2020,total_services,841.7
ITA,BEL,2020,transport,156.9
ITA,BEL,2020,travel,239.7
ITA,BEL,2021,financial,98.0
ITA,BEL,2021,other_business,371.3
ITA,BEL,2021,telecom,123.7
ITA,BEL,2021,total_services,1154.4
ITA,BEL,2021,transport,169.7
ITA,BEL,2021,travel,259.7
ITA,BRA,2019,financial,351.4
ITA,BRA,2019,other_business,873.0
ITA,BRA,2019,telecom,275.4
ITA,BRA,2019,total_services,2521.6
ITA,BRA,2019,transport,398.2
ITA,BRA,2019,travel,637.1
ITA,BRA,2020,financial,309.6
ITA,BRA,2020,other_business,1102.3
ITA,BRA,2020,telecom,263.0
ITA,BRA,2020,total_services,2475.1
ITA,BRA,2020,transport,530.8
ITA,BRA,2020,travel,707.9
ITA,BRA,2021,financial,374.2
ITA,BRA,2021,other_business,1176.6
ITA,BRA,2021,telecom,223.5
ITA,BRA,2021,total_services,3373.1
ITA,BRA,2021,transport,402.8
ITA,BRA,2021,travel,566.7
ITA,CAN,2019,financial,430.7
ITA,CAN,2019,other_business,1181.4
ITA,CAN,2019,telecom,312.1
ITA,CAN,2019,total_services,2589.6
ITA,CAN,2019,transport,595.8
ITA,CAN,2019,travel,690.9
ITA,CAN,2020,financial,433.1
ITA,CAN,2020,other_business,1396.7
ITA,CAN,2020,telecom,364.3
ITA,CAN,2020,total_services,3634.5
ITA,CAN,2020,transport,647.0
ITA,CAN,2020,travel,715.9
ITA,CAN,2021,financial,289.9
ITA,CAN,2021,other_business,1500.9
ITA,CAN,2021,telecom,415.9
ITA,CAN,2021,total_services,3283.8
ITA,CAN,2021,transport,731.3
ITA,CAN,2021,travel,763.4
ITA,CHE,2019,financial,168.3
ITA,CHE,2019,other_business,648.7
ITA,CHE,2019,telecom,143.0
ITA,CHE,2019,total_services,1210.7
ITA,CHE,2019,transport,223.2
ITA,CHE,2019,travel,358.5
ITA,CHE,2020,financial,152.4
ITA,CHE,2020,other_business,686.7
ITA,CHE,2020,telecom,149.6
ITA,CHE,2020,total_services,1360.5
ITA,CHE,2020,transport,299.2
ITA,CHE,2020,travel,346.9
ITA,CHE,2021,financial,166.2
ITA,CHE,2021,other_business,540.9
ITA,CHE,2021,telecom,122.5
ITA,CHE,2021,total_services,1559.4
ITA,CHE,2021,transport,299.7
ITA,CHE,2021,travel,288.1
ITA,CHN,2019,financial,2763.7
ITA,CHN,2019,other_business,12388.9
ITA,CHN,2019,telecom,2928.2
ITA,CHN,2019,total_services,23955.8
ITA,CHN,2019,transport,4466.3
ITA,CHN,2019,travel,5345.6
ITA,CHN,2020,financial,3054.8
ITA,CHN,2020,other_business,11008.2
ITA,CHN,2020,telecom,2630.7
ITA,CHN,2020,total_services,25697.0
ITA,CHN,2020,transport,4022.0
ITA,CHN,2020,travel,5999.1
ITA,CHN,2021,financial,3697.0
ITA,CHN,2021,other_business,12770.1
ITA,CHN,2021,telecom,2735.1
ITA,CHN,2021,total_services,22904.0
ITA,CHN,2021,transport,4941.3
ITA,CHN,2021,travel,6151.5
ITA,DEU,2019,financial,852.0
ITA,DEU,2019,other_business,2941.1
ITA,DEU,2019,telecom,702.1
ITA,DEU,2019,total_services,6087.2
ITA,DEU,2019,transport,1243.1
ITA,DEU,2019,travel,1456.0
ITA,DEU,2020,financial,813.9
ITA,DEU,2020,other_business,2659.9
ITA,DEU,2020,telecom,691.5
ITA,DEU,2020,total_services,8444.6
ITA,DEU,2020,transport,1307.5
ITA,DEU,2020,travel,1328.8
ITA,DEU,2021,financial,856.2
ITA,DEU,2021,other_business,2807.7
ITA,DEU,2021,telecom,849.6
ITA,DEU,2021,total_services,7715.7
ITA,DEU,2021,transport,1103.8
ITA,DEU,2021,travel,1543.7
ITA,ESP,2019,financial,193.6
ITA,ESP,2019,other_business,738.9
ITA,ESP,2019,telecom,279.5
ITA,ESP,2019,total_services,2110.3
ITA,ESP,2019,transport,465.9
ITA,ESP,2019,travel,554.8
ITA,ESP,2020,financial,358.8
ITA,ESP,2020,other_business,883.0
ITA,ESP,2020,telecom,224.0
ITA,ESP,2020,total_services,1694.4
ITA,ESP,2020,transport,423.5
ITA,ESP,2020,travel,550.0
ITA,ESP,2021,financial,285.2
ITA,ESP,2021,other_business,922.6
ITA,ESP,2021,telecom,194.8
ITA,ESP,2021,total_services,2694.3
ITA,ESP,2021,transport,567.0
ITA,ESP,2021,travel,559.7
ITA,FRA,2019,financial,631.0
ITA,FRA,2019,other_business,1745.0
ITA,FRA,2019,telecom,423.7
ITA,FRA,2019,total_services,4438.6
ITA,FRA,2019,transport,858.2
ITA,FRA,2019,travel,818.2
ITA,FRA,2020,financial,581.0
ITA,FRA,2020,other_business,1510.0
ITA,FRA,2020,telecom,399.9
ITA,FRA,2020,total_services,5062.7
ITA,FRA,2020,transport,882.8
ITA,FRA,2020,travel,1125.0
ITA,FRA,2021,financial,620.6
ITA,FRA,2021,other_business,1407.1
ITA,FRA,2021,telecom,619.3
ITA,FRA,2021,total_services,5711.0
ITA,FRA,2021,transport,1155.2
ITA,FRA,2021,travel,995.1
ITA,GBR,2019,financial,611.4
ITA,GBR,2019,other_business,1865.0
ITA,GBR,2019,telecom,510.1
ITA,GBR,2019,total_services,4032.7
ITA,GBR,2019,transport,960.9
ITA,GBR,2019,travel,888.9
ITA,GBR,2020,financial,656.7
ITA,GBR,2020,other_business,2164.6
ITA,GBR,2020,telecom,372.7
ITA,GBR,2020,total_services,5887.3
ITA,GBR,2020,transport,902.9
ITA,GBR,2020,travel,883.5
ITA,GBR,2021,financial,715.1
ITA,GBR,2021,other_business,2096.8
ITA,GBR,2021,telecom,550.1
ITA,GBR,2021,total_services,4606.3
ITA,GBR,2021,transport,899.0
ITA,GBR,2021,travel,1340.8
ITA,HKG,2019,financial,80.8
ITA,HKG,2019,other_business,298.2
ITA,HKG,2019,telecom,93.2
ITA,HKG,2019,total_services,679.1
ITA,HKG,2019,transport,117.9
ITA,HKG,2019,travel,167.6
ITA,HKG,2020,financial,88.2
ITA,HKG,2020,other_business,295.9
ITA,HKG,2020,telecom,60.7
ITA,HKG,2020,total_services,885.7
ITA,HKG,2020,transport,130.4
ITA,HKG,2020,travel,169.5
ITA,HKG,2021,financial,132.8
ITA,HKG,2021,other_business,301.3
ITA,HKG,2021,telecom,69.6
ITA,HKG,2021,total_services,786.3
ITA,HKG,2021,transport,148.0
ITA,HKG,2021,travel,144.3
ITA,IND,2019,financial,640.6
ITA,IND,2019,other_business,2189.4
ITA,IND,2019,telecom,505.5
ITA,IND,2019,total_services,3768.2
ITA,IND,2019,transport,1012.0
ITA,IND,2019,travel,1033.2
ITA,IND,2020,financial,791.4
ITA,IND,2020,other_business,2268.0
ITA,IND,2020,telecom,602.6
ITA,IND,2020,total_services,5134.2
ITA,IND,2020,transport,948.7
ITA,IND,2020,travel,880.0
ITA,IND,2021,financial,612.8
ITA,IND,2021,other_business,2733.8
ITA,IND,2021,telecom,504.4
ITA,IND,2021,total_services,4694.7
ITA,IND,2021,transport,873.4
ITA,IND,2021,travel,1221.6
ITA,IRL,2019,financial,93.1
ITA,IRL,2019,other_business,402.1
ITA,IRL,2019,telecom,98.5
ITA,IRL,2019,total_services,762.1
ITA,IRL,2019,transport,165.1
ITA,IRL,2019,travel,166.0
ITA,IRL,2020,financial,103.8
ITA,IRL,2020,other_business,389.4
ITA,IRL,2020,telecom,84.5
ITA,IRL,2020,total_services,679.6
ITA,IRL,2020,transport,160.4
ITA,IRL,2020,travel,198.0
ITA,IRL,2021,financial,98.1
ITA,IRL,2021,other_business,392.1
ITA,IRL,2021,telecom,105.1
ITA,IRL,2021,total_services,857.6
ITA,IRL,2021,transport,157.5
ITA,IRL,2021,travel,187.5
ITA,JPN,2019,financial,907.9
ITA,JPN,2019,other_business,2855.7
ITA,JPN,2019,telecom,644.4
ITA,JPN,2019,total_services,7373.0
ITA,JPN,2019,transport,1874.3
ITA,JPN,2019,travel,1589.8
ITA,JPN,2020,financial,867.2
ITA,JPN,2020,other_business,3026.1
ITA,JPN,2020,telecom,639.1
ITA,JPN,2020,total_services,7989.5
ITA,JPN,2020,transport,1587.7
ITA,JPN,2020,travel,1432.4
ITA,JPN,2021,financial,905.1
ITA,JPN,2021,other_business,2750.4
ITA,JPN,2021,telecom,897.2
ITA,JPN,2021,total_services,7083.5
ITA,JPN,2021,transport,1872.6
ITA,JPN,2021,travel,2280.6
ITA,KOR,2019,financial,416.1
ITA,KOR,2019,other_business,1190.4
ITA,KOR,2019,telecom,326.8
ITA,KOR,2019,total_services,3175.2
ITA,KOR,2019,transport,523.1
ITA,KOR,2019,travel,669.7
ITA,KOR,2020,financial,379.3
ITA,KOR,2020,other_business,1127.7
ITA,KOR,2020,telecom,358.3
ITA,KOR,2020,total_services,2958.1
ITA,KOR,2020,transport,368.8
ITA,KOR,2020,travel,765.0
ITA,KOR,2021,financial,326.7
ITA,KOR,2021,other_business,1250.6
ITA,KOR,2021,telecom,268.7
ITA,KOR,2021,total_services,2689.1
ITA,KOR,2021,transport,610.0
ITA,KOR,2021,travel,653.2
ITA,NLD,2019,financial,179.5
ITA,NLD,2019,other_business,651.2
ITA,NLD,2019,telecom,194.1
ITA,NLD,2019,total_services,1722.0
ITA,NLD,2019,transport,319.6
ITA,NLD,2019,travel,424.7
ITA,NLD,2020,financial,230.4
ITA,NLD,2020,other_business,762.4
ITA,NLD,2020,telecom,206.4
ITA,NLD,2020,total_services,1818.4
ITA,NLD,2020,transport,307.4
ITA,NLD,2020,travel,401.7
ITA,NLD,2021,financial,213.3
ITA,NLD,2021,other_business,712.9
ITA,NLD,2021,telecom,178.0
ITA,NLD,2021,total_services,1849.4
ITA,NLD,2021,transport,314.2
ITA,NLD,2021,travel,478.7
ITA,RUS,2019,financial,370.5
ITA,RUS,2019,other_business,1122.6
ITA,RUS,2019,telecom,277.6
ITA,RUS,2019,total_services,2666.3
ITA,RUS,2019,transport,554.9
ITA,RUS,2019,travel,649.7
ITA,RUS,2020,financial,462.7
ITA,RUS,2020,other_business,1247.8
ITA,RUS,2020,telecom,304.3
ITA,RUS,2020,total_services,2608.8
ITA,RUS,2020,transport,468.5
ITA,RUS,2020,travel,563.7
ITA,RUS,2021,financial,401.7
ITA,RUS,2021,other_business,1398.5
ITA,RUS,2021,telecom,443.7
ITA,RUS,2021,total_services,3577.4
ITA,RUS,2021,transport,674.5
ITA,RUS,2021,travel,725.0
ITA,SGP,2019,financial,84.3
ITA,SGP,2019,other_business,257.5
ITA,SGP,2019,telecom,79.0
ITA,SGP,2019,total_services,674.6
ITA,SGP,2019,transport,126.3
ITA,SGP,2019,travel,169.2
ITA,SGP,2020,financial,84.2
ITA,SGP,2020,other_business,290.3
ITA,SGP,2020,telecom,53.2
ITA,SGP,2020,total_services,617.5
ITA,SGP,2020,transport,145.9
ITA,SGP,2020,travel,161.0
ITA,SGP,2021,financial,118.1
ITA,SGP,2021,other_business,306.7
ITA,SGP,2021,telecom,75.1
ITA,SGP,2021,total_services,643.0
ITA,SGP,2021,transport,138.7
ITA,SGP,2021,travel,155.9
ITA,USA,2019,financial,4106.8
ITA,USA,2019,other_business,12653.3
ITA,USA,2019,telecom,3318.8
ITA,USA,2019,total_services,37010.7
ITA,USA,2019,transport,8324.0
ITA,USA,2019,travel,10150.4
ITA,USA,2020,financial,4278.2
ITA,USA,2020,other_business,15404.4
ITA,USA,2020,telecom,4148.3
ITA,USA,2020,total_services,37015.7
ITA,USA,2020,transport,5514.3
ITA,USA,2020,travel,6480.1
ITA,USA,2021,financial,4314.3
ITA,USA,2021,other_business,13131.0
ITA,USA,2021,telecom,3760.8
ITA,USA,2021,total_services,43194.0
ITA,USA,2021,transport,8157.2
ITA,USA,2021,travel,6765.1
JPN,AUS,2019,financial,478.3
JPN,AUS,2019,other_business,1471.1
JPN,AUS,2019,telecom,346.1
JPN,AUS,2019,total_services,3912.3
JPN,AUS,2019,transport,983.5
JPN,AUS,2019,travel,1004.1
JPN,AUS,2020,financial,530.9
JPN,AUS,2020,other_business,2036.7
JPN,AUS,2020,telecom,523.4
JPN,AUS,2020,total_services,4234.8
JPN,AUS,2020,transport,913.0
JPN,AUS,2020,travel,1067.2
JPN,AUS,2021,financial,767.7
JPN,AUS,2021,other_business,2030.7
JPN,AUS,2021,telecom,515.6
JPN,AUS,2021,total_services,4936.7
JPN,AUS,2021,transport,812.6
JPN,AUS,2021,travel,1025.6
JPN,BEL,2019,financial,148.2
JPN,BEL,2019,other_business,540.2
JPN,BEL,2019,telecom,140.3
JPN,BEL,2019,total_services,1599.0
JPN,BEL,2019,transport,308.0
JPN,BEL,2019,travel,370.3
JPN,BEL,2020,financial,167.1
JPN,BEL,2020,other_business,748.0
JPN,BEL,2020,telecom,149.8
JPN,BEL,2020,total_services,1534.4
JPN,BEL,2020,transport,296.8
JPN,BEL,2020,travel,330.4
JPN,BEL,2021,financial,186.6
JPN,BEL,2021,other_business,558.2
JPN,BEL,2021,telecom,132.4
JPN,BEL,2021,total_services,2153.4
JPN,BEL,2021,transport,304.5
JPN,BEL,2021,travel,393.8
JPN,BRA,2019,financial,596.6
JPN,BRA,2019,other_business,1668.1
JPN,BRA,2019,telecom,381.7
JPN,BRA,2019,total_services,4307.4
JPN,BRA,2019,transport,945.8
JPN,BRA,2019,travel,746.2
JPN,BRA,2020,financial,514.3
JPN,BRA,2020,other_business,1602.6
JPN,BRA,2020,telecom,584.9
JPN,BRA,2020,total_services,5259.9
JPN,BRA,2020,transport,875.3
JPN,BRA,2020,travel,1087.6
JPN,BRA,2021,financial,535.2
JPN,BRA,2021,other_business,1864.2
JPN,BRA,2021,telecom,528.4
JPN,BRA,2021,total_services,5965.4
JPN,BRA,2021,transport,790.4
JPN,BRA,2021,travel,1259.5
JPN,CAN,2019,financial,693.7
JPN,CAN,2019,other_business,2450.3
JPN,CAN,2019,telecom,627.4
JPN,CAN,2019,total_services,6621.7
JPN,CAN,2019,transport,953.4
JPN,CAN,2019,travel,1185.1
JPN,CAN,2020,financial,705.8
JPN,CAN,2020,other_business,2085.5
JPN,CAN,2020,telecom,531.0
JPN,CAN,2020,total_services,6526.3
JPN,CAN,2020,transport,1161.5
JPN,CAN,2020,travel,1336.0
JPN,CAN,2021,financial,705.8
JPN,CAN,2021,other_business,2262.1
JPN,CAN,2021,telecom,723.8
JPN,CAN,2021,total_services,5947.4
JPN,CAN,2021,transport,1264.6
JPN,CAN,2021,travel,1542.4
JPN,CHE,2019,financial,211.5
JPN,CHE,2019,other_business,671.9
JPN,CHE,2019,telecom,266.9
JPN,CHE,2019,total_services,2513.3
JPN,CHE,2019,transport,599.3
JPN,CHE,2019,travel,412.4
JPN,CHE,2020,financial,310.8
JPN,CHE,2020,other_business,806.1
JPN,CHE,2020,telecom,220.3
JPN,CHE,2020,total_services,2168.1
JPN,CHE,2020,transport,533.6
JPN,CHE,2020,travel,475.5
JPN,CHE,2021,financial,343.0
JPN,CHE,2021,other_business,915.7
JPN,CHE,2021,telecom,247.8
JPN,CHE,2021,total_services,2173.6
JPN,CHE,2021,transport,543.8
JPN,CHE,2021,travel,453.4
JPN,CHN,2019,financial,5411.1
JPN,CHN,2019,other_business,18738.5
JPN,CHN,2019,telecom,5144.8
JPN,CHN,2019,total_services,49994.9
JPN,CHN,2019,transport,8557.5
JPN,CHN,2019,travel,9218.9
JPN,CHN,2020,financial,5519.0
JPN,CHN,2020,other_business,17847.2
JPN,CHN,2020,telecom,4253.8
JPN,CHN,2020,total_services,36043.7
JPN,CHN,2020,transport,7783.9
JPN,CHN,2020,travel,9776.8
JPN,CHN,2021,financial,6740.7
JPN,CHN,2021,other_business,21139.0
JPN,CHN,2021,telecom,5105.3
JPN,CHN,2021,total_services,44723.2
JPN,CHN,2021,transport,8076.9
JPN,CHN,2021,travel,9272.0
JPN,DEU,2019,financial,937.5
JPN,DEU,2019,other_business,4309.7
JPN,DEU,2019,telecom,1425.8
JPN,DEU,2019,total_services,10563.6
JPN,DEU,2019,transport,2112.0
JPN,DEU,2019,travel,2729.1
JPN,DEU,2020,financial,1315.6
JPN,DEU,2020,other_business,3860.5
JPN,DEU,2020,telecom,1674.3
JPN,DEU,2020,total_services,13639.2
JPN,DEU,2020,transport,2385.0
JPN,DEU,2020,travel,2283.6
JPN,DEU,2021,financial,1413.5
JPN,DEU,2021,other_business,5691.4
JPN,DEU,2021,telecom,1207.4
JPN,DEU,2021,total_services,14769.4
JPN,DEU,2021,transport,3098.8
JPN,DEU,2021,travel,2974.6
JPN,ESP,2019,financial,574.0
JPN,ESP,2019,other_business,1472.1
JPN,ESP,2019,telecom,484.4
JPN,ESP,2019,total_services,4452.1
JPN,ESP,2019,transport,952.5
JPN,ESP,2019,travel,814.4
JPN,ESP,2020,financial,560.5
JPN,ESP,2020,other_business,1579.3
JPN,ESP,2020,telecom,299.4
JPN,ESP,2020,total_services,4380.5
JPN,ESP,2020,transport,953.1
JPN,ESP,2020,travel,1038.0
JPN,ESP,2021,financial,599.5
JPN,ESP,2021,other_business,1738.0
JPN,ESP,2021,telecom,454.4
JPN,ESP,2021,total_services,4826.6
JPN,ESP,2021,transport,806.2
JPN,ESP,2021,travel,890.7
JPN,FRA,2019,financial,1435.5
JPN,FRA,2019,other_business,3750.7
JPN,FRA,2019,telecom,773.3
JPN,FRA,2019,total_services,8218.5
JPN,FRA,2019,transport,1630.9
JPN,FRA,2019,travel,2656.8
JPN,FRA,2020,financial,1019.6
JPN,FRA,2020,other_business,3619.6
JPN,FRA,2020,telecom,907.9
JPN,FRA,2020,total_services,7359.1
JPN,FRA,2020,transport,1629.1
JPN,FRA,2020,travel,2364.1
JPN,FRA,2021,financial,1170.9
JPN,FRA,2021,other_business,3316.6
JPN,FRA,2021,telecom,962.3
JPN,FRA,2021,total_services,11715.7
JPN,FRA,2021,transport,1700.3
JPN,FRA,2021,travel,1970.0
JPN,GBR,2019,financial,1033.0
JPN,GBR,2019,other_business,3103.7
JPN,GBR,2019,telecom,843.0
JPN,GBR,2019,total_services,8269.0
JPN,GBR,2019,transport,1683.8
JPN,GBR,2019,travel,1566.7
JPN,GBR,2020,financial,1219.8
JPN,GBR,2020,other_business,3875.3
JPN,GBR,2020,telecom,741.8
JPN,GBR,2020,total_services,8372.5
JPN,GBR,2020,transport,2174.5
JPN,GBR,2020,travel,2419.7
JPN,GBR,2021,financial,1223.6
JPN,GBR,2021,other_business,3973.8
JPN,GBR,2021,telecom,809.0
JPN,GBR,2021,total_services,11480.4
JPN,GBR,2021,transport,1570.7
JPN,GBR,2021,travel,2313.0
JPN,HKG,2019,financial,171.3
JPN,HKG,2019,other_business,430.5
JPN,HKG,2019,telecom,122.8
JPN,HKG,2019,total_services,1691.2
JPN,HKG,2019,transport,270.8
JPN,HKG,2019,travel,218.3
JPN,HKG,2020,financial,154.1
JPN,HKG,2020,other_business,527.0
JPN,HKG,2020,telecom,150.7
JPN,HKG,2020,total_services,1315.9
JPN,HKG,2020,transport,356.4
JPN,HKG,2020,travel,208.7
JPN,HKG,2021,financial,186.4
JPN,HKG,2021,other_business,535.9
JPN,HKG,2021,telecom,118.8
JPN,HKG,2021,total_services,1480.8
JPN,HKG,2021,transport,188.0
JPN,HKG,2021,travel,291.6
JPN,IND,2019,financial,1126.7
JPN,IND,2019,other_business,3647.7
JPN,IND,2019,telecom,1105.6
JPN,IND,2019,total_services,13346.4
JPN,IND,2019,transport,1477.1
JPN,IND,2019,travel,2051.4
JPN,IND,2020,financial,1145.9
JPN,IND,2020,other_business,3578.0
JPN,IND,2020,telecom,969.7
JPN,IND,2020,total_services,12629.2
JPN,IND,2020,transport,1756.1
JPN,IND,2020,travel,2522.6
JPN,IND,2021,financial,1210.0
JPN,IND,2021,other_business,4364.7
JPN,IND,2021,telecom,861.7
JPN,IND,2021,total_services,7553.5
JPN,IND,2021,transport,1684.1
JPN,IND,2021,travel,2117.7
JPN,IRL,2019,financial,188.6
JPN,IRL,2019,other_business,425.5
JPN,IRL,2019,telecom,154.1
JPN,IRL,2019,total_services,1545.6
JPN,IRL,2019,transport,271.5
JPN,IRL,2019,travel,328.5
JPN,IRL,2020,financial,178.6
